1,1002064092,2,2016-09-17 09:13:16
2,1002064092,8,2016-09-17 12:01:59
3,1002064092,2,2016-09-18 11:33:09
4,1002064092,6,2016-09-18 14:07:46
5,1002064092,6,2016-09-19 15:42:13
6,1002064092,7,2016-09-20 16:01:01
7,1002064092,6,2016-09-20 18:39:54
8,1002064092,2,2016-09-22 14:04:50
9,1002064092,8,2016-09-23 16:10:30
10,1002064092,6,2016-09-24 10:17:15
